,packetTotalCount,reversePacketTotalCount,octetTotalCount,reverseOctetTotalCount,smallPacketCount,reverseSmallPacketCount,largePacketCount,reverseLargePacketCount,nonEmptyPacketCount,reverseNonEmptyPacketCount,dataByteCount,reverseDataByteCount,averageInterarrivalTime,reverseAverageInterarrivalTime,firstNonEmptyPacketSize,reverseFirstNonEmptyPacketSize,maxPacketSize,reverseMaxPacketSize,standardDeviationPayloadLength,reverseStandardDeviationPayloadLength,standardDeviationInterarrivalTime,reverseStandardDeviationInterarrivalTime,deviceName
115,20.0,19.0,3735.0,5536.0,2.0,5.0,3.0,4.0,7.0,11.0,2903.0,4764.0,66.0,60.0,417.0,96.0,1360.0,1360.0,458.0,588.0,72.0,64.0,amazon-amazon-echo-dot-with-clock-gen3
116,19.0,19.0,2187.0,5536.0,2.0,5.0,2.0,3.0,6.0,10.0,1395.0,4764.0,78.0,68.0,417.0,96.0,634.0,2715.0,221.0,842.0,79.0,81.0,amazon-amazon-echo-dot-with-clock-gen3
117,19.0,18.0,2187.0,5496.0,2.0,5.0,2.0,3.0,6.0,10.0,1395.0,4764.0,72.0,66.0,417.0,96.0,634.0,2715.0,221.0,842.0,75.0,81.0,amazon-amazon-echo-dot-with-clock-gen3
118,20.0,18.0,3735.0,5496.0,2.0,5.0,3.0,4.0,7.0,11.0,2903.0,4764.0,66.0,64.0,417.0,96.0,1360.0,1360.0,458.0,588.0,72.0,77.0,amazon-amazon-echo-dot-with-clock-gen3
119,19.0,18.0,2187.0,5496.0,2.0,5.0,2.0,3.0,6.0,10.0,1395.0,4764.0,78.0,71.0,417.0,96.0,634.0,2715.0,221.0,842.0,85.0,91.0,amazon-amazon-echo-dot-with-clock-gen3
120,19.0,19.0,2186.0,5536.0,2.0,5.0,2.0,3.0,6.0,10.0,1394.0,4764.0,75.0,65.0,417.0,96.0,633.0,2715.0,221.0,842.0,76.0,79.0,amazon-amazon-echo-dot-with-clock-gen3
121,20.0,19.0,3735.0,5536.0,2.0,5.0,3.0,4.0,7.0,11.0,2903.0,4764.0,68.0,62.0,417.0,96.0,1360.0,1360.0,458.0,588.0,75.0,66.0,amazon-amazon-echo-dot-with-clock-gen3
122,21.0,20.0,4643.0,5576.0,2.0,5.0,4.0,4.0,8.0,11.0,3771.0,4764.0,65.0,59.0,417.0,96.0,1360.0,1360.0,527.0,588.0,76.0,73.0,amazon-amazon-echo-dot-with-clock-gen3
123,19.0,19.0,2187.0,5536.0,2.0,5.0,2.0,4.0,6.0,11.0,1395.0,4764.0,77.0,66.0,417.0,96.0,634.0,1360.0,221.0,588.0,79.0,80.0,amazon-amazon-echo-dot-with-clock-gen3
124,19.0,19.0,2186.0,5536.0,2.0,5.0,2.0,3.0,6.0,10.0,1394.0,4764.0,71.0,62.0,417.0,96.0,633.0,2715.0,221.0,842.0,73.0,73.0,amazon-amazon-echo-dot-with-clock-gen3
125,20.0,18.0,3735.0,5496.0,2.0,5.0,3.0,4.0,7.0,11.0,2903.0,4764.0,90.0,89.0,417.0,96.0,1360.0,1360.0,458.0,588.0,87.0,86.0,amazon-amazon-echo-dot-with-clock-gen3
126,19.0,19.0,2187.0,5536.0,2.0,5.0,2.0,3.0,6.0,10.0,1395.0,4764.0,73.0,64.0,417.0,96.0,634.0,2715.0,221.0,842.0,76.0,75.0,amazon-amazon-echo-dot-with-clock-gen3
127,20.0,17.0,3727.0,5456.0,2.0,5.0,3.0,3.0,7.0,10.0,2895.0,4764.0,71.0,73.0,417.0,96.0,1360.0,2715.0,457.0,842.0,77.0,88.0,amazon-amazon-echo-dot-with-clock-gen3
128,19.0,19.0,2187.0,5536.0,2.0,5.0,2.0,3.0,6.0,10.0,1395.0,4764.0,78.0,68.0,417.0,96.0,634.0,2715.0,221.0,842.0,81.0,82.0,amazon-amazon-echo-dot-with-clock-gen3
129,19.0,18.0,2187.0,5496.0,2.0,5.0,2.0,3.0,6.0,10.0,1395.0,4764.0,77.0,71.0,417.0,96.0,634.0,2715.0,221.0,842.0,80.0,85.0,amazon-amazon-echo-dot-with-clock-gen3
130,19.0,18.0,2187.0,5496.0,2.0,5.0,2.0,3.0,6.0,10.0,1395.0,4764.0,75.0,69.0,417.0,96.0,634.0,2715.0,221.0,842.0,77.0,85.0,amazon-amazon-echo-dot-with-clock-gen3
131,22.0,20.0,3847.0,5959.0,2.0,6.0,3.0,4.0,7.0,12.0,2903.0,5147.0,83.0,82.0,417.0,96.0,1360.0,2720.0,458.0,840.0,96.0,134.0,amazon-amazon-echo-dot-with-clock-gen3
132,20.0,17.0,3727.0,5456.0,2.0,5.0,3.0,3.0,7.0,10.0,2895.0,4764.0,70.0,72.0,417.0,96.0,1360.0,2715.0,457.0,842.0,77.0,86.0,amazon-amazon-echo-dot-with-clock-gen3
133,19.0,18.0,2187.0,5496.0,2.0,5.0,2.0,2.0,6.0,9.0,1395.0,4764.0,73.0,67.0,417.0,96.0,634.0,4075.0,221.0,1257.0,76.0,84.0,amazon-amazon-echo-dot-with-clock-gen3
134,20.0,18.0,3735.0,5496.0,2.0,5.0,3.0,3.0,7.0,10.0,2903.0,4764.0,72.0,70.0,417.0,96.0,1360.0,2715.0,458.0,842.0,81.0,87.0,amazon-amazon-echo-dot-with-clock-gen3
135,20.0,18.0,3735.0,5496.0,2.0,5.0,3.0,3.0,7.0,10.0,2903.0,4764.0,68.0,65.0,417.0,96.0,1360.0,2715.0,458.0,842.0,76.0,75.0,amazon-amazon-echo-dot-with-clock-gen3
136,19.0,19.0,2186.0,5536.0,2.0,5.0,2.0,3.0,6.0,10.0,1394.0,4764.0,78.0,68.0,417.0,96.0,633.0,2715.0,221.0,842.0,81.0,82.0,amazon-amazon-echo-dot-with-clock-gen3
137,19.0,18.0,2255.0,5496.0,2.0,5.0,2.0,2.0,6.0,9.0,1395.0,4764.0,82.0,76.0,417.0,4075.0,634.0,4075.0,221.0,1257.0,79.0,88.0,amazon-amazon-echo-dot-with-clock-gen3
138,20.0,18.0,3735.0,5496.0,2.0,5.0,3.0,3.0,7.0,10.0,2903.0,4764.0,67.0,65.0,417.0,96.0,1360.0,2715.0,458.0,842.0,73.0,75.0,amazon-amazon-echo-dot-with-clock-gen3
139,23.0,19.0,3867.0,5550.0,2.0,5.0,3.0,4.0,7.0,11.0,2903.0,4778.0,73.0,79.0,417.0,96.0,1360.0,1360.0,458.0,594.0,78.0,79.0,amazon-amazon-echo-dot-with-clock-gen3
140,20.0,20.0,2239.0,5731.0,2.0,5.0,2.0,3.0,6.0,11.0,1395.0,4919.0,95.0,86.0,417.0,96.0,634.0,2715.0,221.0,838.0,86.0,87.0,amazon-amazon-echo-dot-with-clock-gen3
141,19.0,19.0,2186.0,5536.0,2.0,5.0,2.0,3.0,6.0,10.0,1394.0,4764.0,72.0,62.0,417.0,96.0,633.0,2715.0,221.0,842.0,75.0,74.0,amazon-amazon-echo-dot-with-clock-gen3
142,22.0,19.0,6513.0,5536.0,2.0,5.0,5.0,3.0,9.0,10.0,5601.0,4764.0,61.0,61.0,417.0,96.0,1360.0,2720.0,563.0,843.0,71.0,76.0,amazon-amazon-echo-dot-with-clock-gen3
143,19.0,20.0,2187.0,5576.0,2.0,5.0,2.0,4.0,6.0,11.0,1395.0,4764.0,72.0,58.0,417.0,96.0,634.0,1360.0,221.0,588.0,76.0,63.0,amazon-amazon-echo-dot-with-clock-gen3
144,19.0,19.0,2186.0,5536.0,2.0,5.0,2.0,3.0,6.0,10.0,1394.0,4764.0,78.0,67.0,417.0,96.0,633.0,2715.0,221.0,842.0,81.0,81.0,amazon-amazon-echo-dot-with-clock-gen3
145,22.0,19.0,6513.0,5536.0,2.0,5.0,5.0,4.0,9.0,11.0,5601.0,4764.0,59.0,60.0,417.0,96.0,1360.0,1360.0,563.0,588.0,68.0,74.0,amazon-amazon-echo-dot-with-clock-gen3
146,20.0,18.0,3735.0,5496.0,2.0,5.0,3.0,3.0,7.0,10.0,2903.0,4764.0,67.0,65.0,417.0,96.0,1360.0,2715.0,458.0,842.0,75.0,76.0,amazon-amazon-echo-dot-with-clock-gen3
147,19.0,19.0,2187.0,5536.0,2.0,5.0,2.0,3.0,6.0,10.0,1395.0,4764.0,78.0,69.0,417.0,96.0,634.0,2715.0,221.0,842.0,83.0,82.0,amazon-amazon-echo-dot-with-clock-gen3
148,20.0,18.0,3727.0,5496.0,2.0,5.0,3.0,3.0,7.0,10.0,2895.0,4764.0,70.0,68.0,417.0,96.0,1360.0,2720.0,457.0,843.0,77.0,83.0,amazon-amazon-echo-dot-with-clock-gen3
149,19.0,19.0,2187.0,5536.0,2.0,5.0,2.0,3.0,6.0,10.0,1395.0,4764.0,77.0,66.0,417.0,96.0,634.0,2715.0,221.0,842.0,80.0,79.0,amazon-amazon-echo-dot-with-clock-gen3
150,19.0,19.0,2187.0,5536.0,2.0,5.0,2.0,4.0,6.0,11.0,1395.0,4764.0,78.0,68.0,417.0,96.0,634.0,1360.0,221.0,588.0,81.0,83.0,amazon-amazon-echo-dot-with-clock-gen3
151,28.0,21.0,14932.0,5616.0,2.0,5.0,11.0,3.0,15.0,10.0,13780.0,4764.0,49.0,57.0,417.0,96.0,1360.0,2715.0,584.0,842.0,71.0,84.0,amazon-amazon-echo-dot-with-clock-gen3
152,27.0,21.0,13612.0,5616.0,2.0,5.0,10.0,4.0,14.0,11.0,12500.0,4764.0,52.0,58.0,417.0,96.0,1360.0,1360.0,583.0,588.0,72.0,78.0,amazon-amazon-echo-dot-with-clock-gen3
153,27.0,22.0,13728.0,5656.0,2.0,5.0,10.0,3.0,14.0,10.0,12616.0,4764.0,55.0,59.0,417.0,96.0,1360.0,2715.0,583.0,842.0,78.0,91.0,amazon-amazon-echo-dot-with-clock-gen3
154,27.0,21.0,13589.0,5616.0,2.0,5.0,10.0,3.0,14.0,10.0,12477.0,4764.0,51.0,57.0,417.0,96.0,1360.0,2715.0,583.0,842.0,69.0,82.0,amazon-amazon-echo-dot-with-clock-gen3
155,29.0,22.0,13928.0,5701.0,2.0,6.0,10.0,3.0,14.0,11.0,12724.0,4809.0,52.0,60.0,417.0,96.0,1360.0,2715.0,584.0,842.0,74.0,91.0,amazon-amazon-echo-dot-with-clock-gen3
156,27.0,20.0,13790.0,5576.0,2.0,5.0,10.0,3.0,14.0,10.0,12678.0,4764.0,55.0,66.0,417.0,96.0,1360.0,2715.0,584.0,842.0,74.0,92.0,amazon-amazon-echo-dot-with-clock-gen3
157,27.0,22.0,13772.0,5656.0,2.0,5.0,10.0,4.0,14.0,11.0,12660.0,4764.0,55.0,60.0,417.0,96.0,1360.0,1360.0,584.0,588.0,76.0,83.0,amazon-amazon-echo-dot-with-clock-gen3
158,24.0,21.0,9904.0,5616.0,2.0,5.0,7.0,4.0,11.0,11.0,8912.0,4764.0,59.0,58.0,417.0,96.0,1360.0,1360.0,588.0,588.0,77.0,76.0,amazon-amazon-echo-dot-with-clock-gen3
159,28.0,23.0,14287.0,5696.0,2.0,5.0,10.0,4.0,15.0,11.0,13135.0,4764.0,50.0,53.0,417.0,96.0,1360.0,1360.0,584.0,588.0,71.0,78.0,amazon-amazon-echo-dot-with-clock-gen3
160,28.0,20.0,14419.0,5576.0,2.0,5.0,11.0,3.0,15.0,10.0,13267.0,4764.0,52.0,64.0,417.0,96.0,1360.0,2715.0,583.0,842.0,78.0,91.0,amazon-amazon-echo-dot-with-clock-gen3
161,27.0,20.0,13802.0,5576.0,2.0,5.0,10.0,3.0,14.0,10.0,12690.0,4764.0,53.0,63.0,417.0,96.0,1360.0,2715.0,584.0,842.0,79.0,89.0,amazon-amazon-echo-dot-with-clock-gen3
162,27.0,20.0,13885.0,5576.0,2.0,5.0,10.0,3.0,14.0,10.0,12773.0,4764.0,54.0,64.0,417.0,96.0,1360.0,2715.0,584.0,842.0,76.0,88.0,amazon-amazon-echo-dot-with-clock-gen3
163,27.0,20.0,13983.0,5576.0,2.0,5.0,10.0,3.0,14.0,10.0,12871.0,4764.0,56.0,66.0,417.0,96.0,1360.0,2715.0,584.0,842.0,75.0,92.0,amazon-amazon-echo-dot-with-clock-gen3
164,27.0,21.0,13564.0,5661.0,2.0,6.0,10.0,3.0,14.0,11.0,12452.0,4809.0,81.0,95.0,417.0,96.0,1360.0,2715.0,583.0,842.0,87.0,95.0,amazon-amazon-echo-dot-with-clock-gen3
165,27.0,21.0,13900.0,5616.0,2.0,5.0,10.0,3.0,14.0,10.0,12788.0,4764.0,52.0,59.0,417.0,96.0,1360.0,2715.0,584.0,842.0,75.0,86.0,amazon-amazon-echo-dot-with-clock-gen3
166,28.0,22.0,14458.0,5656.0,2.0,5.0,11.0,4.0,15.0,11.0,13306.0,4764.0,53.0,59.0,417.0,96.0,1360.0,1360.0,583.0,588.0,75.0,85.0,amazon-amazon-echo-dot-with-clock-gen3
167,28.0,20.0,14626.0,5576.0,2.0,5.0,11.0,3.0,15.0,10.0,13474.0,4764.0,50.0,60.0,417.0,96.0,1360.0,2715.0,583.0,842.0,72.0,85.0,amazon-amazon-echo-dot-with-clock-gen3
168,27.0,20.0,13741.0,5576.0,2.0,5.0,10.0,4.0,14.0,11.0,12629.0,4764.0,52.0,62.0,417.0,96.0,1360.0,1360.0,583.0,588.0,77.0,82.0,amazon-amazon-echo-dot-with-clock-gen3
169,27.0,21.0,13624.0,5616.0,2.0,5.0,10.0,3.0,14.0,10.0,12512.0,4764.0,54.0,61.0,417.0,96.0,1360.0,2715.0,583.0,842.0,72.0,85.0,amazon-amazon-echo-dot-with-clock-gen3
170,27.0,20.0,14092.0,5576.0,2.0,5.0,10.0,3.0,14.0,10.0,12980.0,4764.0,51.0,61.0,417.0,96.0,1360.0,2715.0,585.0,842.0,70.0,87.0,amazon-amazon-echo-dot-with-clock-gen3
171,19.0,18.0,2187.0,5496.0,2.0,5.0,2.0,3.0,6.0,10.0,1395.0,4764.0,77.0,70.0,417.0,96.0,634.0,2715.0,221.0,842.0,84.0,89.0,amazon-amazon-echo-dot-with-clock-gen3
172,27.0,23.0,13540.0,5696.0,2.0,5.0,10.0,4.0,14.0,11.0,12428.0,4764.0,54.0,55.0,417.0,96.0,1360.0,1360.0,583.0,588.0,80.0,79.0,amazon-amazon-echo-dot-with-clock-gen3
173,27.0,20.0,13937.0,5576.0,2.0,5.0,10.0,3.0,14.0,10.0,12825.0,4764.0,52.0,62.0,417.0,96.0,1360.0,2715.0,584.0,842.0,74.0,88.0,amazon-amazon-echo-dot-with-clock-gen3
174,27.0,22.0,13337.0,5656.0,2.0,5.0,10.0,3.0,14.0,10.0,12225.0,4764.0,54.0,57.0,417.0,96.0,1360.0,2715.0,584.0,842.0,73.0,82.0,amazon-amazon-echo-dot-with-clock-gen3
175,27.0,21.0,13276.0,5616.0,2.0,5.0,10.0,3.0,14.0,10.0,12164.0,4764.0,54.0,61.0,417.0,96.0,1360.0,2715.0,584.0,842.0,73.0,86.0,amazon-amazon-echo-dot-with-clock-gen3
176,20.0,17.0,3727.0,5456.0,2.0,5.0,3.0,3.0,7.0,10.0,2895.0,4764.0,71.0,73.0,417.0,96.0,1360.0,2715.0,457.0,842.0,77.0,88.0,amazon-amazon-echo-dot-with-clock-gen3
177,19.0,18.0,2187.0,5496.0,2.0,5.0,2.0,3.0,6.0,10.0,1395.0,4764.0,77.0,71.0,417.0,96.0,634.0,2715.0,221.0,842.0,81.0,83.0,amazon-amazon-echo-dot-with-clock-gen3
178,20.0,18.0,3735.0,5496.0,2.0,5.0,3.0,4.0,7.0,11.0,2903.0,4764.0,74.0,72.0,417.0,96.0,1360.0,1360.0,458.0,588.0,80.0,85.0,amazon-amazon-echo-dot-with-clock-gen3
179,19.0,19.0,2187.0,5536.0,2.0,5.0,2.0,4.0,6.0,11.0,1395.0,4764.0,77.0,65.0,417.0,96.0,634.0,1360.0,221.0,588.0,78.0,79.0,amazon-amazon-echo-dot-with-clock-gen3
180,19.0,19.0,2186.0,5536.0,2.0,5.0,2.0,4.0,6.0,11.0,1394.0,4764.0,82.0,71.0,417.0,96.0,633.0,1360.0,221.0,588.0,85.0,88.0,amazon-amazon-echo-dot-with-clock-gen3
181,21.0,17.0,5244.0,5456.0,2.0,5.0,4.0,3.0,8.0,10.0,4372.0,4764.0,67.0,72.0,417.0,96.0,1360.0,2715.0,538.0,842.0,77.0,87.0,amazon-amazon-echo-dot-with-clock-gen3
182,19.0,19.0,2187.0,5536.0,2.0,5.0,2.0,3.0,6.0,10.0,1395.0,4764.0,77.0,66.0,417.0,96.0,634.0,2715.0,221.0,842.0,80.0,81.0,amazon-amazon-echo-dot-with-clock-gen3
183,22.0,18.0,3827.0,5541.0,2.0,6.0,3.0,3.0,7.0,11.0,2903.0,4809.0,62.0,66.0,417.0,96.0,1360.0,2715.0,458.0,842.0,72.0,81.0,amazon-amazon-echo-dot-with-clock-gen3
184,27.0,20.0,13281.0,5576.0,2.0,5.0,10.0,3.0,14.0,10.0,12169.0,4764.0,54.0,64.0,417.0,96.0,1360.0,2715.0,584.0,842.0,80.0,92.0,amazon-amazon-echo-dot-with-clock-gen3
185,29.0,23.0,13509.0,5741.0,2.0,6.0,10.0,3.0,14.0,11.0,12305.0,4809.0,51.0,56.0,417.0,96.0,1360.0,2715.0,583.0,842.0,76.0,91.0,amazon-amazon-echo-dot-with-clock-gen3
186,27.0,19.0,13535.0,5536.0,2.0,5.0,10.0,3.0,14.0,10.0,12423.0,4764.0,50.0,63.0,417.0,96.0,1360.0,2715.0,583.0,842.0,72.0,82.0,amazon-amazon-echo-dot-with-clock-gen3
187,27.0,21.0,13318.0,5616.0,2.0,5.0,10.0,3.0,14.0,10.0,12206.0,4764.0,49.0,56.0,417.0,96.0,1360.0,2715.0,584.0,842.0,69.0,83.0,amazon-amazon-echo-dot-with-clock-gen3
188,28.0,18.0,14241.0,5496.0,2.0,5.0,10.0,3.0,15.0,10.0,13089.0,4764.0,56.0,67.0,417.0,96.0,1360.0,2715.0,584.0,842.0,72.0,84.0,amazon-amazon-echo-dot-with-clock-gen3
189,26.0,22.0,12656.0,5656.0,2.0,5.0,9.0,4.0,13.0,11.0,11584.0,4764.0,62.0,65.0,417.0,96.0,1360.0,1360.0,583.0,588.0,123.0,127.0,amazon-amazon-echo-dot-with-clock-gen3
190,28.0,21.0,14726.0,5616.0,2.0,5.0,11.0,4.0,15.0,11.0,13574.0,4764.0,52.0,61.0,417.0,96.0,1360.0,1360.0,584.0,588.0,75.0,80.0,amazon-amazon-echo-dot-with-clock-gen3
191,27.0,21.0,12826.0,5616.0,2.0,5.0,9.0,4.0,14.0,11.0,11714.0,4764.0,55.0,63.0,417.0,96.0,1360.0,1360.0,586.0,588.0,79.0,88.0,amazon-amazon-echo-dot-with-clock-gen3
192,27.0,22.0,13752.0,5656.0,2.0,5.0,10.0,3.0,14.0,10.0,12640.0,4764.0,51.0,54.0,417.0,96.0,1360.0,2715.0,583.0,842.0,71.0,84.0,amazon-amazon-echo-dot-with-clock-gen3
193,20.0,18.0,3735.0,5496.0,2.0,5.0,3.0,4.0,7.0,11.0,2903.0,4764.0,69.0,67.0,417.0,96.0,1360.0,1360.0,458.0,588.0,80.0,78.0,amazon-amazon-echo-dot-with-clock-gen3
194,19.0,19.0,2186.0,5536.0,2.0,5.0,2.0,4.0,6.0,11.0,1394.0,4764.0,82.0,72.0,417.0,96.0,633.0,1360.0,221.0,588.0,89.0,87.0,amazon-amazon-echo-dot-with-clock-gen3
195,21.0,18.0,2347.0,5541.0,2.0,6.0,2.0,3.0,6.0,11.0,1395.0,4809.0,79.0,82.0,417.0,1360.0,634.0,2715.0,221.0,842.0,81.0,90.0,amazon-amazon-echo-dot-with-clock-gen3
196,19.0,19.0,2187.0,5536.0,2.0,5.0,2.0,4.0,6.0,11.0,1395.0,4764.0,77.0,66.0,417.0,96.0,634.0,1360.0,221.0,588.0,79.0,81.0,amazon-amazon-echo-dot-with-clock-gen3
197,24.0,21.0,9317.0,5616.0,2.0,5.0,7.0,4.0,11.0,11.0,8325.0,4764.0,61.0,60.0,417.0,96.0,1360.0,1360.0,567.0,588.0,77.0,82.0,amazon-amazon-echo-dot-with-clock-gen3
198,19.0,20.0,2186.0,5576.0,2.0,5.0,2.0,4.0,6.0,11.0,1394.0,4764.0,71.0,58.0,417.0,96.0,633.0,1360.0,221.0,588.0,80.0,62.0,amazon-amazon-echo-dot-with-clock-gen3
199,27.0,20.0,13645.0,5576.0,2.0,5.0,10.0,3.0,14.0,10.0,12533.0,4764.0,51.0,60.0,417.0,96.0,1360.0,2715.0,583.0,842.0,68.0,85.0,amazon-amazon-echo-dot-with-clock-gen3
200,27.0,21.0,13511.0,5616.0,2.0,5.0,10.0,4.0,14.0,11.0,12399.0,4764.0,48.0,54.0,417.0,96.0,1360.0,1360.0,583.0,588.0,68.0,63.0,amazon-amazon-echo-dot-with-clock-gen3
201,27.0,22.0,13804.0,5656.0,2.0,5.0,10.0,3.0,14.0,10.0,12692.0,4764.0,49.0,52.0,417.0,96.0,1360.0,2715.0,584.0,842.0,66.0,79.0,amazon-amazon-echo-dot-with-clock-gen3
202,27.0,22.0,13884.0,5656.0,2.0,5.0,10.0,4.0,14.0,11.0,12772.0,4764.0,50.0,53.0,417.0,96.0,1360.0,1360.0,584.0,588.0,71.0,62.0,amazon-amazon-echo-dot-with-clock-gen3
203,28.0,20.0,14470.0,5576.0,2.0,5.0,11.0,3.0,15.0,10.0,13318.0,4764.0,48.0,58.0,417.0,96.0,1360.0,2715.0,583.0,842.0,70.0,76.0,amazon-amazon-echo-dot-with-clock-gen3
204,28.0,21.0,14653.0,5616.0,2.0,5.0,11.0,2.0,15.0,9.0,13501.0,4764.0,51.0,60.0,417.0,96.0,1360.0,4075.0,583.0,1257.0,72.0,87.0,amazon-amazon-echo-dot-with-clock-gen3
205,28.0,22.0,14398.0,5656.0,2.0,5.0,11.0,3.0,15.0,10.0,13246.0,4764.0,47.0,52.0,417.0,96.0,1360.0,2715.0,583.0,842.0,70.0,82.0,amazon-amazon-echo-dot-with-clock-gen3
206,28.0,24.0,14736.0,5736.0,2.0,5.0,11.0,4.0,15.0,11.0,13584.0,4764.0,48.0,48.0,417.0,96.0,1360.0,1360.0,584.0,588.0,75.0,59.0,amazon-amazon-echo-dot-with-clock-gen3
207,27.0,22.0,13651.0,5656.0,2.0,5.0,10.0,3.0,14.0,10.0,12539.0,4764.0,50.0,54.0,417.0,96.0,1360.0,2715.0,583.0,842.0,71.0,78.0,amazon-amazon-echo-dot-with-clock-gen3
208,30.0,22.0,15058.0,5701.0,2.0,6.0,11.0,4.0,15.0,12.0,13814.0,4809.0,43.0,52.0,417.0,96.0,1360.0,1360.0,584.0,597.0,64.0,59.0,amazon-amazon-echo-dot-with-clock-gen3
209,20.0,18.0,3735.0,5496.0,2.0,5.0,3.0,3.0,7.0,10.0,2903.0,4764.0,66.0,63.0,417.0,96.0,1360.0,2715.0,458.0,842.0,70.0,75.0,amazon-amazon-echo-dot-with-clock-gen3
210,19.0,19.0,2187.0,5536.0,2.0,5.0,2.0,3.0,6.0,10.0,1395.0,4764.0,71.0,61.0,417.0,96.0,634.0,2715.0,221.0,842.0,74.0,76.0,amazon-amazon-echo-dot-with-clock-gen3
211,28.0,21.0,14798.0,5616.0,2.0,5.0,11.0,4.0,15.0,11.0,13646.0,4764.0,47.0,55.0,417.0,96.0,1360.0,1360.0,584.0,588.0,66.0,74.0,amazon-amazon-echo-dot-with-clock-gen3
212,20.0,18.0,3735.0,5496.0,2.0,5.0,3.0,3.0,7.0,10.0,2903.0,4764.0,67.0,64.0,417.0,96.0,1360.0,2715.0,458.0,842.0,74.0,76.0,amazon-amazon-echo-dot-with-clock-gen3
213,19.0,18.0,2187.0,5496.0,2.0,5.0,2.0,3.0,6.0,10.0,1395.0,4764.0,74.0,66.0,417.0,96.0,634.0,2715.0,221.0,842.0,77.0,85.0,amazon-amazon-echo-dot-with-clock-gen3
214,21.0,21.0,5244.0,5616.0,2.0,5.0,4.0,4.0,8.0,11.0,4372.0,4764.0,64.0,56.0,417.0,96.0,1360.0,1360.0,538.0,588.0,74.0,65.0,amazon-amazon-echo-dot-with-clock-gen3
215,26.0,23.0,12496.0,5696.0,2.0,5.0,9.0,4.0,13.0,11.0,11424.0,4764.0,49.0,48.0,417.0,96.0,1360.0,1360.0,583.0,588.0,71.0,57.0,amazon-amazon-echo-dot-with-clock-gen3
216,19.0,18.0,2187.0,5496.0,2.0,5.0,2.0,3.0,6.0,10.0,1395.0,4764.0,78.0,72.0,417.0,96.0,634.0,2715.0,221.0,842.0,81.0,90.0,amazon-amazon-echo-dot-with-clock-gen3
217,22.0,19.0,3827.0,5581.0,2.0,6.0,3.0,4.0,7.0,12.0,2903.0,4809.0,63.0,64.0,417.0,96.0,1360.0,1360.0,458.0,597.0,73.0,78.0,amazon-amazon-echo-dot-with-clock-gen3
218,19.0,19.0,2187.0,5536.0,2.0,5.0,2.0,3.0,6.0,10.0,1395.0,4764.0,71.0,61.0,417.0,96.0,634.0,2715.0,221.0,842.0,75.0,75.0,amazon-amazon-echo-dot-with-clock-gen3
219,21.0,17.0,6461.0,5447.0,2.0,4.0,5.0,3.0,9.0,9.0,5601.0,4755.0,63.0,68.0,417.0,96.0,1360.0,2715.0,563.0,873.0,76.0,87.0,amazon-amazon-echo-dot-with-clock-gen3
220,19.0,18.0,2187.0,5496.0,2.0,5.0,2.0,3.0,6.0,10.0,1395.0,4764.0,77.0,71.0,417.0,96.0,634.0,2715.0,221.0,842.0,79.0,87.0,amazon-amazon-echo-dot-with-clock-gen3
221,20.0,18.0,3735.0,5496.0,2.0,5.0,3.0,3.0,7.0,10.0,2903.0,4764.0,69.0,67.0,417.0,96.0,1360.0,2715.0,458.0,842.0,74.0,83.0,amazon-amazon-echo-dot-with-clock-gen3
222,21.0,18.0,2287.0,5465.0,2.0,4.0,2.0,3.0,6.0,9.0,1395.0,4733.0,134.0,87.0,417.0,96.0,634.0,2715.0,221.0,874.0,296.0,93.0,amazon-amazon-echo-dot-with-clock-gen3
223,21.0,18.0,3795.0,5496.0,2.0,5.0,3.0,3.0,7.0,10.0,2903.0,4764.0,113.0,65.0,417.0,96.0,1360.0,2715.0,458.0,842.0,295.0,81.0,amazon-amazon-echo-dot-with-clock-gen3
224,22.0,20.0,6513.0,5576.0,2.0,5.0,5.0,4.0,9.0,11.0,5601.0,4764.0,61.0,59.0,417.0,96.0,1360.0,1360.0,563.0,588.0,73.0,64.0,amazon-amazon-echo-dot-with-clock-gen3
225,20.0,18.0,3735.0,5496.0,2.0,5.0,3.0,3.0,7.0,10.0,2903.0,4764.0,72.0,69.0,417.0,96.0,1360.0,2715.0,458.0,842.0,77.0,86.0,amazon-amazon-echo-dot-with-clock-gen3
226,19.0,19.0,2187.0,5536.0,2.0,5.0,2.0,3.0,6.0,10.0,1395.0,4764.0,70.0,61.0,417.0,96.0,634.0,2715.0,221.0,842.0,72.0,73.0,amazon-amazon-echo-dot-with-clock-gen3
227,19.0,20.0,2187.0,5576.0,2.0,5.0,2.0,4.0,6.0,11.0,1395.0,4764.0,74.0,60.0,417.0,96.0,634.0,1360.0,221.0,588.0,76.0,64.0,amazon-amazon-echo-dot-with-clock-gen3
228,19.0,18.0,2187.0,5496.0,2.0,5.0,2.0,3.0,6.0,10.0,1395.0,4764.0,74.0,69.0,417.0,96.0,634.0,2715.0,221.0,842.0,77.0,87.0,amazon-amazon-echo-dot-with-clock-gen3
229,21.0,18.0,4556.0,5496.0,2.0,5.0,4.0,3.0,8.0,10.0,3684.0,4764.0,87.0,91.0,417.0,96.0,1360.0,2715.0,446.0,842.0,85.0,92.0,amazon-amazon-echo-dot-with-clock-gen3
