,packetTotalCount,reversePacketTotalCount,octetTotalCount,reverseOctetTotalCount,smallPacketCount,reverseSmallPacketCount,largePacketCount,reverseLargePacketCount,nonEmptyPacketCount,reverseNonEmptyPacketCount,dataByteCount,reverseDataByteCount,averageInterarrivalTime,reverseAverageInterarrivalTime,firstNonEmptyPacketSize,reverseFirstNonEmptyPacketSize,maxPacketSize,reverseMaxPacketSize,standardDeviationPayloadLength,reverseStandardDeviationPayloadLength,standardDeviationInterarrivalTime,reverseStandardDeviationInterarrivalTime,deviceName
11692,44.0,36.0,37639.0,6287.0,1.0,7.0,26.0,4.0,28.0,13.0,35835.0,4835.0,7004.0,256.0,227.0,96.0,1460.0,1460.0,519.0,599.0,6956.0,225.0,amazon-fire-tv-stick-4k
11693,140.0,108.0,115839.0,15305.0,8.0,33.0,83.0,4.0,93.0,66.0,110207.0,10973.0,2563.0,248.0,227.0,96.0,1460.0,1460.0,620.0,660.0,2510.0,217.0,amazon-fire-tv-stick-4k
11694,145.0,108.0,120831.0,15305.0,9.0,33.0,91.0,4.0,102.0,66.0,114999.0,10973.0,2474.0,251.0,227.0,96.0,1460.0,1460.0,508.0,660.0,2421.0,220.0,amazon-fire-tv-stick-4k
11695,11.0,10.0,1749.0,8281.0,0.0,1.0,1.0,5.0,3.0,6.0,1277.0,7869.0,82.0,11931.0,183.0,1460.0,968.0,3828.0,384.0,1223.0,82.0,33510.0,amazon-fire-tv-stick-4k
11696,11.0,11.0,1708.0,7401.0,0.0,1.0,1.0,6.0,3.0,7.0,1236.0,6949.0,85.0,11444.0,177.0,1460.0,933.0,1460.0,368.0,521.0,88.0,34121.0,amazon-fire-tv-stick-4k
11697,16.0,15.0,3715.0,6527.0,0.0,1.0,3.0,5.0,5.0,9.0,3031.0,5915.0,75.0,73.0,187.0,1460.0,1460.0,1460.0,511.0,582.0,89.0,104.0,amazon-fire-tv-stick-4k
11698,34.0,24.0,6625.0,7804.0,0.0,1.0,12.0,5.0,14.0,18.0,5221.0,6832.0,54231.0,77801.0,155.0,1460.0,1460.0,1460.0,407.0,615.0,54078.0,77647.0,amazon-fire-tv-stick-4k
11699,16.0,14.0,3715.0,6487.0,0.0,1.0,3.0,5.0,5.0,9.0,3031.0,5915.0,75.0,79.0,187.0,1460.0,1460.0,1460.0,511.0,582.0,97.0,95.0,amazon-fire-tv-stick-4k
11700,16.0,15.0,3715.0,6527.0,0.0,1.0,3.0,5.0,5.0,9.0,3031.0,5915.0,73.0,68.0,187.0,1460.0,1460.0,1460.0,511.0,582.0,104.0,98.0,amazon-fire-tv-stick-4k
11701,11.0,10.0,1862.0,5710.0,0.0,1.0,1.0,4.0,3.0,6.0,1390.0,5298.0,95.0,17706.0,181.0,1460.0,1083.0,1591.0,438.0,645.0,98.0,49825.0,amazon-fire-tv-stick-4k
11702,26.0,22.0,13601.0,9253.0,0.0,1.0,8.0,7.0,14.0,9.0,12529.0,8361.0,447.0,7404.0,181.0,1460.0,1460.0,1591.0,646.0,517.0,400.0,7330.0,amazon-fire-tv-stick-4k
11703,20.0,17.0,1865.0,6709.0,1.0,5.0,1.0,6.0,4.0,12.0,1033.0,6017.0,15834.0,539.0,190.0,96.0,686.0,1928.0,253.0,712.0,15801.0,503.0,amazon-fire-tv-stick-4k
11704,16.0,15.0,3715.0,6527.0,0.0,1.0,3.0,5.0,5.0,9.0,3031.0,5915.0,72.0,71.0,187.0,1460.0,1460.0,1460.0,511.0,582.0,86.0,97.0,amazon-fire-tv-stick-4k
11705,16.0,15.0,3715.0,6527.0,0.0,1.0,3.0,5.0,5.0,9.0,3031.0,5915.0,78.0,77.0,187.0,1460.0,1460.0,1460.0,511.0,582.0,94.0,111.0,amazon-fire-tv-stick-4k
11706,16.0,14.0,3715.0,6487.0,0.0,1.0,3.0,5.0,5.0,9.0,3031.0,5915.0,73.0,77.0,187.0,1460.0,1460.0,1460.0,511.0,582.0,95.0,99.0,amazon-fire-tv-stick-4k
11707,26.0,20.0,11937.0,5602.0,1.0,6.0,9.0,4.0,11.0,12.0,10865.0,4790.0,12039.0,462.0,227.0,96.0,1460.0,1460.0,584.0,589.0,11989.0,421.0,amazon-fire-tv-stick-4k
11708,12.0,12.0,1801.0,8465.0,0.0,1.0,1.0,6.0,3.0,8.0,1277.0,7973.0,88.0,8837.0,183.0,1460.0,968.0,1593.0,384.0,576.0,77.0,8756.0,amazon-fire-tv-stick-4k
11709,24.0,21.0,8724.0,5642.0,2.0,6.0,6.0,4.0,9.0,12.0,7732.0,4790.0,13091.0,441.0,227.0,96.0,1460.0,1460.0,673.0,589.0,13039.0,401.0,amazon-fire-tv-stick-4k
11710,12.0,13.0,1448.0,7888.0,0.0,1.0,1.0,8.0,3.0,9.0,924.0,7356.0,87.0,6957.0,183.0,1460.0,615.0,1460.0,218.0,521.0,70.0,6892.0,amazon-fire-tv-stick-4k
11711,26.0,21.0,8809.0,5687.0,2.0,7.0,6.0,4.0,9.0,13.0,7725.0,4835.0,12036.0,436.0,227.0,96.0,1460.0,1460.0,674.0,599.0,11987.0,397.0,amazon-fire-tv-stick-4k
11712,12.0,13.0,1801.0,9641.0,0.0,1.0,1.0,8.0,3.0,9.0,1277.0,9109.0,86.0,13108.0,183.0,1460.0,968.0,1460.0,384.0,477.0,80.0,13043.0,amazon-fire-tv-stick-4k
11713,20.0,18.0,1850.0,6474.0,1.0,5.0,1.0,6.0,4.0,13.0,1018.0,5742.0,15829.0,506.0,190.0,96.0,671.0,1460.0,247.0,629.0,15786.0,490.0,amazon-fire-tv-stick-4k
11714,12.0,12.0,1594.0,7521.0,0.0,3.0,1.0,5.0,3.0,8.0,1070.0,7029.0,83.0,15134.0,177.0,1460.0,767.0,2521.0,290.0,845.0,77.0,15061.0,amazon-fire-tv-stick-4k
11715,26.0,22.0,11943.0,5682.0,1.0,6.0,9.0,4.0,11.0,12.0,10871.0,4790.0,12042.0,421.0,227.0,96.0,1460.0,1460.0,583.0,589.0,11994.0,381.0,amazon-fire-tv-stick-4k
11716,11.0,10.0,1728.0,7361.0,0.0,1.0,1.0,5.0,3.0,6.0,1256.0,6949.0,74.0,19561.0,209.0,1460.0,921.0,2521.0,356.0,801.0,75.0,55129.0,amazon-fire-tv-stick-4k
11717,15.0,13.0,2336.0,6182.0,1.0,2.0,2.0,4.0,4.0,9.0,1692.0,5650.0,75.0,67.0,188.0,1460.0,1109.0,1460.0,409.0,628.0,86.0,93.0,amazon-fire-tv-stick-4k
11718,34.0,23.0,28268.0,6582.0,1.0,2.0,20.0,4.0,22.0,9.0,26864.0,5650.0,36.0,46.0,220.0,1460.0,1460.0,1460.0,523.0,628.0,104.0,91.0,amazon-fire-tv-stick-4k
11719,23.0,17.0,15310.0,6273.0,1.0,2.0,11.0,4.0,14.0,8.0,14358.0,5581.0,51.0,58.0,220.0,1460.0,1460.0,1460.0,524.0,633.0,88.0,89.0,amazon-fire-tv-stick-4k
11720,23.0,18.0,11562.0,6382.0,1.0,2.0,9.0,4.0,11.0,9.0,10598.0,5650.0,52.0,54.0,220.0,1460.0,1460.0,1460.0,521.0,628.0,86.0,77.0,amazon-fire-tv-stick-4k
11721,21.0,15.0,9232.0,6262.0,1.0,2.0,7.0,4.0,9.0,9.0,8348.0,5650.0,44.0,48.0,220.0,1460.0,1460.0,1460.0,602.0,628.0,87.0,74.0,amazon-fire-tv-stick-4k
11722,16.0,14.0,2680.0,6222.0,1.0,2.0,2.0,4.0,4.0,9.0,1996.0,5650.0,60.0,54.0,220.0,1460.0,1381.0,1460.0,519.0,628.0,93.0,79.0,amazon-fire-tv-stick-4k
11723,12.0,12.0,3045.0,5630.0,0.0,1.0,2.0,4.0,4.0,6.0,2533.0,5138.0,89.0,11561.0,186.0,1460.0,1460.0,1547.0,537.0,652.0,96.0,11487.0,amazon-fire-tv-stick-4k
11724,22.0,18.0,2193.0,6815.0,1.0,6.0,1.0,6.0,4.0,13.0,1233.0,6083.0,14334.0,516.0,190.0,96.0,886.0,1928.0,338.0,724.0,14289.0,473.0,amazon-fire-tv-stick-4k
11725,13.0,11.0,3117.0,5590.0,0.0,1.0,2.0,4.0,4.0,6.0,2565.0,5138.0,78.0,6746.0,218.0,1460.0,1460.0,1547.0,531.0,652.0,90.0,19986.0,amazon-fire-tv-stick-4k
11726,12.0,12.0,3077.0,5630.0,0.0,1.0,2.0,4.0,4.0,6.0,2565.0,5138.0,85.0,13708.0,218.0,1460.0,1460.0,1547.0,531.0,652.0,90.0,13637.0,amazon-fire-tv-stick-4k
11727,13.0,11.0,3117.0,5590.0,0.0,1.0,2.0,4.0,4.0,6.0,2565.0,5138.0,72.0,11203.0,218.0,1460.0,1460.0,1547.0,531.0,652.0,89.0,33387.0,amazon-fire-tv-stick-4k
11728,23.0,18.0,8000.0,5522.0,1.0,6.0,6.0,3.0,8.0,11.0,7048.0,4790.0,13676.0,510.0,227.0,96.0,1460.0,2567.0,618.0,814.0,13631.0,471.0,amazon-fire-tv-stick-4k
11729,12.0,12.0,3077.0,5630.0,0.0,1.0,2.0,4.0,4.0,6.0,2565.0,5138.0,83.0,12550.0,218.0,1460.0,1460.0,1547.0,531.0,652.0,81.0,12480.0,amazon-fire-tv-stick-4k
11730,12.0,13.0,3077.0,5670.0,0.0,1.0,2.0,4.0,4.0,6.0,2565.0,5138.0,83.0,10330.0,218.0,1460.0,1460.0,1547.0,531.0,652.0,86.0,10263.0,amazon-fire-tv-stick-4k
11731,12.0,12.0,3077.0,5630.0,0.0,1.0,2.0,4.0,4.0,6.0,2565.0,5138.0,87.0,12538.0,218.0,1460.0,1460.0,1547.0,531.0,652.0,92.0,12466.0,amazon-fire-tv-stick-4k
11732,20.0,18.0,2067.0,6474.0,1.0,5.0,1.0,6.0,4.0,13.0,1235.0,5742.0,15831.0,509.0,190.0,96.0,888.0,1460.0,339.0,629.0,15792.0,487.0,amazon-fire-tv-stick-4k
11733,22.0,19.0,2159.0,6559.0,1.0,6.0,1.0,6.0,4.0,14.0,1235.0,5787.0,14323.0,479.0,190.0,96.0,888.0,1460.0,339.0,634.0,14282.0,461.0,amazon-fire-tv-stick-4k
11734,23.0,19.0,8347.0,5562.0,1.0,6.0,6.0,3.0,8.0,11.0,7395.0,4790.0,13678.0,484.0,227.0,96.0,1460.0,2567.0,625.0,814.0,13632.0,445.0,amazon-fire-tv-stick-4k
11735,13.0,12.0,3117.0,5630.0,0.0,1.0,2.0,4.0,4.0,6.0,2565.0,5138.0,72.0,16286.0,218.0,1460.0,1460.0,1547.0,531.0,652.0,91.0,16219.0,amazon-fire-tv-stick-4k
11736,12.0,12.0,1801.0,9601.0,0.0,1.0,1.0,7.0,3.0,8.0,1277.0,9109.0,98.0,14233.0,183.0,1460.0,968.0,2368.0,384.0,665.0,81.0,14140.0,amazon-fire-tv-stick-4k
11737,23.0,19.0,8003.0,5562.0,1.0,6.0,6.0,4.0,8.0,12.0,7051.0,4790.0,13682.0,488.0,227.0,96.0,1460.0,1460.0,618.0,589.0,13629.0,444.0,amazon-fire-tv-stick-4k
11738,12.0,13.0,3077.0,5670.0,0.0,1.0,2.0,4.0,4.0,6.0,2565.0,5138.0,84.0,12293.0,218.0,1460.0,1460.0,1547.0,531.0,652.0,89.0,12228.0,amazon-fire-tv-stick-4k
11739,454.0,357.0,618395.0,22517.0,1.0,21.0,419.0,3.0,424.0,41.0,600203.0,8225.0,703.0,74.0,227.0,96.0,1460.0,2567.0,611.0,858.0,660.0,82.0,amazon-fire-tv-stick-4k
11740,482.0,370.0,637476.0,23082.0,2.0,22.0,430.0,3.0,436.0,42.0,618152.0,8270.0,664.0,74.0,227.0,96.0,1460.0,2567.0,556.0,860.0,626.0,82.0,amazon-fire-tv-stick-4k
11741,25.0,20.0,10338.0,5602.0,1.0,6.0,8.0,4.0,10.0,12.0,9306.0,4790.0,12550.0,472.0,227.0,96.0,1460.0,1460.0,583.0,589.0,12504.0,434.0,amazon-fire-tv-stick-4k
11742,14.0,14.0,2600.0,7997.0,0.0,3.0,2.0,7.0,4.0,10.0,1996.0,7425.0,67.0,7670.0,177.0,1460.0,925.0,1460.0,352.0,586.0,70.0,7618.0,amazon-fire-tv-stick-4k
11743,23.0,18.0,8000.0,5522.0,1.0,6.0,6.0,3.0,8.0,11.0,7048.0,4790.0,13683.0,515.0,227.0,96.0,1460.0,2567.0,618.0,814.0,13633.0,472.0,amazon-fire-tv-stick-4k
11744,25.0,23.0,8131.0,5815.0,1.0,9.0,6.0,4.0,8.0,15.0,7051.0,4883.0,12540.0,460.0,227.0,96.0,1460.0,1460.0,618.0,603.0,12494.0,422.0,amazon-fire-tv-stick-4k
11745,12.0,12.0,3045.0,5630.0,0.0,1.0,2.0,4.0,4.0,6.0,2533.0,5138.0,86.0,13543.0,186.0,1460.0,1460.0,1547.0,537.0,652.0,87.0,13476.0,amazon-fire-tv-stick-4k
11746,28.0,25.0,8275.0,5975.0,1.0,11.0,6.0,4.0,8.0,17.0,7051.0,4963.0,11151.0,554.0,227.0,96.0,1460.0,1460.0,618.0,612.0,11086.0,504.0,amazon-fire-tv-stick-4k
11747,22.0,21.0,2259.0,6594.0,1.0,5.0,1.0,5.0,4.0,12.0,1275.0,5742.0,14336.0,576.0,190.0,96.0,928.0,1928.0,356.0,714.0,14286.0,553.0,amazon-fire-tv-stick-4k
11748,23.0,18.0,8003.0,5522.0,1.0,6.0,6.0,3.0,8.0,11.0,7051.0,4790.0,13676.0,512.0,227.0,96.0,1460.0,2567.0,618.0,814.0,13632.0,475.0,amazon-fire-tv-stick-4k
11749,14.0,14.0,2595.0,7997.0,0.0,3.0,2.0,7.0,4.0,10.0,1991.0,7425.0,67.0,5911.0,177.0,1460.0,924.0,1460.0,351.0,586.0,80.0,5857.0,amazon-fire-tv-stick-4k
11750,23.0,23.0,2170.0,6829.0,1.0,10.0,1.0,5.0,4.0,17.0,1122.0,5897.0,13668.0,615.0,190.0,96.0,775.0,1928.0,291.0,741.0,13633.0,598.0,amazon-fire-tv-stick-4k
11751,23.0,19.0,8003.0,5562.0,1.0,6.0,6.0,4.0,8.0,12.0,7051.0,4790.0,13675.0,482.0,227.0,96.0,1460.0,1460.0,618.0,589.0,13631.0,445.0,amazon-fire-tv-stick-4k
11752,23.0,20.0,5490.0,5647.0,1.0,7.0,4.0,4.0,6.0,13.0,4526.0,4835.0,13678.0,459.0,227.0,96.0,1460.0,1460.0,633.0,599.0,13630.0,440.0,amazon-fire-tv-stick-4k
11753,13.0,11.0,3085.0,5590.0,0.0,1.0,2.0,4.0,4.0,6.0,2533.0,5138.0,75.0,14310.0,186.0,1460.0,1460.0,1547.0,537.0,652.0,88.0,42688.0,amazon-fire-tv-stick-4k
11754,23.0,19.0,8003.0,5562.0,1.0,6.0,6.0,4.0,8.0,12.0,7051.0,4790.0,13681.0,484.0,227.0,96.0,1460.0,1460.0,618.0,589.0,13636.0,446.0,amazon-fire-tv-stick-4k
11755,12.0,13.0,1801.0,9641.0,0.0,1.0,1.0,8.0,3.0,9.0,1277.0,9109.0,90.0,6583.0,183.0,1460.0,968.0,1460.0,384.0,477.0,76.0,6516.0,amazon-fire-tv-stick-4k
11756,11.0,10.0,1537.0,7361.0,0.0,1.0,1.0,5.0,3.0,6.0,1065.0,6949.0,84.0,6768.0,177.0,1460.0,762.0,2521.0,288.0,801.0,85.0,18923.0,amazon-fire-tv-stick-4k
11757,26.0,20.0,10393.0,5633.0,1.0,7.0,7.0,3.0,10.0,12.0,9309.0,4821.0,12043.0,464.0,227.0,96.0,1460.0,2567.0,649.0,816.0,11987.0,421.0,amazon-fire-tv-stick-4k
11758,459.0,281.0,584077.0,21587.0,9.0,31.0,396.0,3.0,411.0,60.0,565649.0,10335.0,700.0,66.0,227.0,96.0,1460.0,2567.0,542.0,868.0,658.0,84.0,amazon-fire-tv-stick-4k
11759,12.0,13.0,1791.0,7561.0,0.0,3.0,1.0,6.0,3.0,9.0,1267.0,7029.0,81.0,9227.0,209.0,1460.0,932.0,1460.0,361.0,605.0,88.0,9170.0,amazon-fire-tv-stick-4k
11760,12.0,11.0,1801.0,9561.0,0.0,1.0,1.0,6.0,3.0,7.0,1277.0,9109.0,97.0,11590.0,183.0,1460.0,968.0,3828.0,384.0,1132.0,99.0,34471.0,amazon-fire-tv-stick-4k
11761,25.0,22.0,8131.0,5775.0,1.0,9.0,6.0,3.0,8.0,14.0,7051.0,4883.0,12537.0,500.0,227.0,96.0,1460.0,2567.0,618.0,823.0,12489.0,460.0,amazon-fire-tv-stick-4k
11762,11.0,11.0,1396.0,7444.0,0.0,1.0,1.0,6.0,3.0,7.0,924.0,6992.0,65.0,12603.0,183.0,1460.0,615.0,2368.0,218.0,755.0,78.0,37645.0,amazon-fire-tv-stick-4k
11763,23.0,19.0,8007.0,5562.0,1.0,6.0,6.0,4.0,8.0,12.0,7055.0,4790.0,13677.0,482.0,227.0,96.0,1460.0,1460.0,618.0,589.0,13629.0,443.0,amazon-fire-tv-stick-4k
11764,11.0,11.0,1159.0,7172.0,0.0,1.0,1.0,5.0,3.0,7.0,687.0,6720.0,95.0,9800.0,176.0,1460.0,385.0,2371.0,112.0,794.0,98.0,29151.0,amazon-fire-tv-stick-4k
11765,12.0,12.0,1801.0,9601.0,0.0,1.0,1.0,7.0,3.0,8.0,1277.0,9109.0,85.0,9598.0,183.0,1460.0,968.0,2920.0,384.0,803.0,78.0,9520.0,amazon-fire-tv-stick-4k
11766,26.0,22.0,8172.0,5682.0,1.0,6.0,6.0,3.0,8.0,11.0,7052.0,4790.0,12035.0,639.0,227.0,96.0,1460.0,2567.0,618.0,814.0,11988.0,598.0,amazon-fire-tv-stick-4k
11767,12.0,12.0,3045.0,5630.0,0.0,1.0,2.0,4.0,4.0,6.0,2533.0,5138.0,93.0,11169.0,186.0,1460.0,1460.0,1547.0,537.0,652.0,90.0,11092.0,amazon-fire-tv-stick-4k
11768,23.0,20.0,8003.0,5602.0,1.0,6.0,6.0,3.0,8.0,11.0,7051.0,4790.0,13736.0,527.0,227.0,96.0,1460.0,2567.0,618.0,814.0,13674.0,479.0,amazon-fire-tv-stick-4k
11769,14.0,13.0,2589.0,7928.0,0.0,2.0,2.0,7.0,4.0,9.0,1985.0,7396.0,118.0,7543.0,177.0,1460.0,920.0,1460.0,349.0,566.0,144.0,7444.0,amazon-fire-tv-stick-4k
11770,20.0,18.0,4036.0,5522.0,1.0,6.0,3.0,4.0,5.0,12.0,3204.0,4790.0,15857.0,534.0,227.0,96.0,1460.0,1460.0,631.0,589.0,15797.0,485.0,amazon-fire-tv-stick-4k
11771,13.0,12.0,1841.0,8383.0,0.0,2.0,1.0,6.0,3.0,8.0,1277.0,7891.0,88.0,9197.0,183.0,1460.0,968.0,1593.0,384.0,591.0,124.0,9109.0,amazon-fire-tv-stick-4k
11772,32.0,19.0,8592.0,5611.0,8.0,7.0,6.0,3.0,15.0,12.0,7268.0,4839.0,12526.0,501.0,227.0,96.0,1460.0,2567.0,688.0,816.0,12448.0,443.0,amazon-fire-tv-stick-4k
11773,20.0,18.0,2107.0,6474.0,1.0,5.0,1.0,6.0,4.0,13.0,1275.0,5742.0,15833.0,507.0,190.0,96.0,928.0,1460.0,356.0,629.0,15787.0,486.0,amazon-fire-tv-stick-4k
11774,23.0,19.0,8006.0,5562.0,1.0,6.0,6.0,4.0,8.0,12.0,7054.0,4790.0,13685.0,490.0,227.0,96.0,1460.0,1460.0,618.0,589.0,13625.0,445.0,amazon-fire-tv-stick-4k
11775,20.0,19.0,1809.0,6543.0,1.0,6.0,1.0,6.0,4.0,14.0,965.0,5771.0,15848.0,489.0,190.0,96.0,618.0,1460.0,224.0,634.0,15802.0,469.0,amazon-fire-tv-stick-4k
11776,24.0,21.0,2741.0,6631.0,1.0,7.0,2.0,5.0,5.0,14.0,1689.0,5779.0,13087.0,442.0,190.0,96.0,671.0,1928.0,276.0,734.0,13049.0,423.0,amazon-fire-tv-stick-4k
11777,30.0,24.0,8803.0,6163.0,1.0,9.0,6.0,4.0,9.0,17.0,7511.0,5191.0,10395.0,398.0,227.0,96.0,1460.0,1460.0,640.0,610.0,10309.0,355.0,amazon-fire-tv-stick-4k
11778,12.0,13.0,1801.0,9641.0,0.0,1.0,1.0,8.0,3.0,9.0,1277.0,9109.0,132.0,11985.0,183.0,1460.0,968.0,1460.0,384.0,477.0,207.0,11895.0,amazon-fire-tv-stick-4k
11779,19.0,17.0,1945.0,6434.0,1.0,5.0,1.0,5.0,4.0,12.0,1117.0,5742.0,116.0,117.0,222.0,96.0,738.0,1928.0,273.0,714.0,138.0,175.0,amazon-fire-tv-stick-4k
11780,19.0,17.0,1968.0,6433.0,1.0,5.0,1.0,5.0,4.0,12.0,1140.0,5741.0,117.0,118.0,222.0,96.0,761.0,1928.0,282.0,714.0,140.0,179.0,amazon-fire-tv-stick-4k
11781,19.0,18.0,1790.0,6474.0,1.0,5.0,1.0,5.0,4.0,12.0,998.0,5742.0,125.0,120.0,222.0,96.0,619.0,1928.0,223.0,714.0,144.0,112.0,amazon-fire-tv-stick-4k
11782,23.0,21.0,2256.0,8098.0,1.0,6.0,1.0,6.0,5.0,14.0,1244.0,7246.0,121.0,119.0,222.0,96.0,739.0,1928.0,252.0,766.0,141.0,112.0,amazon-fire-tv-stick-4k
11783,20.0,21.0,1938.0,6726.0,0.0,5.0,1.0,5.0,3.0,13.0,1046.0,5874.0,498.0,1063.0,190.0,96.0,730.0,1928.0,270.0,718.0,457.0,1044.0,amazon-fire-tv-stick-4k
11784,14.0,15.0,3370.0,7434.0,0.0,2.0,2.0,6.0,5.0,8.0,2766.0,6822.0,134.0,4531.0,197.0,1460.0,1460.0,1460.0,512.0,565.0,186.0,4442.0,amazon-fire-tv-stick-4k
11785,19.0,18.0,5828.0,8573.0,0.0,1.0,4.0,7.0,6.0,11.0,5000.0,7841.0,122.0,4985.0,189.0,1460.0,1460.0,1553.0,534.0,612.0,149.0,4891.0,amazon-fire-tv-stick-4k
11786,29.0,25.0,2400.0,10415.0,1.0,6.0,1.0,8.0,5.0,18.0,1124.0,9403.0,10783.0,419.0,222.0,96.0,619.0,2920.0,206.0,965.0,10701.0,401.0,amazon-fire-tv-stick-4k
11787,26.0,20.0,2481.0,6791.0,1.0,6.0,1.0,3.0,5.0,13.0,1361.0,5979.0,12071.0,525.0,190.0,96.0,888.0,4848.0,312.0,1436.0,12001.0,455.0,amazon-fire-tv-stick-4k
11788,21.0,17.0,2116.0,6433.0,1.0,5.0,1.0,5.0,5.0,12.0,1244.0,5741.0,15096.0,607.0,222.0,96.0,739.0,1928.0,252.0,714.0,15013.0,568.0,amazon-fire-tv-stick-4k
11789,25.0,21.0,2426.0,6735.0,1.0,6.0,1.0,5.0,5.0,14.0,1358.0,5883.0,12581.0,503.0,190.0,96.0,885.0,1928.0,310.0,728.0,12498.0,484.0,amazon-fire-tv-stick-4k
11790,25.0,22.0,2192.0,6775.0,1.0,6.0,1.0,6.0,5.0,15.0,1124.0,5883.0,12581.0,482.0,222.0,96.0,619.0,1460.0,206.0,636.0,12498.0,465.0,amazon-fire-tv-stick-4k
11791,23.0,19.0,2160.0,6545.0,1.0,6.0,1.0,5.0,5.0,13.0,1176.0,5773.0,13731.0,496.0,222.0,96.0,671.0,1928.0,226.0,719.0,13600.0,453.0,amazon-fire-tv-stick-4k
11792,23.0,19.0,2378.0,6545.0,1.0,6.0,1.0,5.0,5.0,13.0,1358.0,5773.0,13732.0,497.0,190.0,96.0,885.0,1928.0,310.0,719.0,13601.0,452.0,amazon-fire-tv-stick-4k
11793,26.0,22.0,2244.0,6815.0,1.0,8.0,1.0,6.0,5.0,17.0,1124.0,5923.0,12084.0,471.0,222.0,96.0,619.0,1460.0,206.0,647.0,12001.0,451.0,amazon-fire-tv-stick-4k
11794,27.0,22.0,2437.0,7121.0,1.0,7.0,1.0,5.0,5.0,15.0,1265.0,6229.0,11604.0,471.0,190.0,96.0,792.0,3388.0,274.0,1039.0,11543.0,431.0,amazon-fire-tv-stick-4k
11795,275.0,197.0,323989.0,15865.0,2.0,25.0,222.0,4.0,227.0,44.0,312837.0,7973.0,1179.0,155.0,227.0,96.0,1460.0,1460.0,671.0,653.0,1113.0,146.0,amazon-fire-tv-stick-4k
11796,264.0,203.0,310366.0,16236.0,1.0,24.0,212.0,4.0,216.0,44.0,299702.0,8104.0,1231.0,157.0,227.0,96.0,1460.0,1460.0,820.0,652.0,1170.0,148.0,amazon-fire-tv-stick-4k
11797,21.0,18.0,2233.0,6474.0,1.0,5.0,1.0,5.0,5.0,12.0,1325.0,5742.0,15076.0,530.0,190.0,96.0,852.0,1928.0,297.0,714.0,14992.0,482.0,amazon-fire-tv-stick-4k
11798,29.0,23.0,14712.0,5771.0,1.0,7.0,10.0,4.0,12.0,13.0,13496.0,4839.0,10757.0,430.0,227.0,96.0,1460.0,1460.0,519.0,593.0,10688.0,385.0,amazon-fire-tv-stick-4k
11799,18.0,17.0,2898.0,9589.0,0.0,3.0,2.0,7.0,5.0,10.0,2122.0,8885.0,123.0,5030.0,177.0,1460.0,925.0,2521.0,348.0,792.0,220.0,4875.0,amazon-fire-tv-stick-4k
11800,22.0,18.0,2427.0,6606.0,1.0,5.0,1.0,5.0,5.0,13.0,1467.0,5874.0,14350.0,539.0,190.0,96.0,994.0,1928.0,353.0,718.0,14282.0,493.0,amazon-fire-tv-stick-4k
11801,26.0,22.0,2354.0,6938.0,1.0,7.0,1.0,6.0,5.0,17.0,1234.0,6046.0,12071.0,457.0,190.0,96.0,761.0,1460.0,262.0,645.0,12004.0,436.0,amazon-fire-tv-stick-4k
11802,28.0,24.0,2330.0,9936.0,1.0,7.0,1.0,8.0,5.0,19.0,1106.0,8964.0,11177.0,417.0,190.0,96.0,633.0,1460.0,212.0,681.0,11110.0,397.0,amazon-fire-tv-stick-4k
11803,24.0,21.0,3139.0,6639.0,1.0,6.0,2.0,6.0,5.0,14.0,2123.0,5787.0,13089.0,467.0,190.0,96.0,888.0,1460.0,381.0,634.0,13053.0,450.0,amazon-fire-tv-stick-4k
11804,23.0,20.0,2211.0,6597.0,1.0,6.0,1.0,6.0,4.0,14.0,1235.0,5785.0,13684.0,489.0,190.0,96.0,888.0,1460.0,339.0,634.0,13646.0,472.0,amazon-fire-tv-stick-4k
11805,21.0,20.0,2267.0,7107.0,1.0,5.0,1.0,7.0,5.0,13.0,1395.0,6295.0,15081.0,477.0,190.0,96.0,922.0,1460.0,325.0,624.0,15036.0,456.0,amazon-fire-tv-stick-4k
11806,21.0,19.0,2006.0,6610.0,1.0,5.0,1.0,6.0,4.0,14.0,1122.0,5838.0,15055.0,495.0,190.0,96.0,775.0,1460.0,291.0,630.0,14981.0,477.0,amazon-fire-tv-stick-4k
11807,24.0,19.0,8511.0,5562.0,1.0,6.0,6.0,4.0,9.0,12.0,7519.0,4790.0,13147.0,564.0,227.0,96.0,1460.0,1460.0,640.0,589.0,13072.0,572.0,amazon-fire-tv-stick-4k
11808,11.0,12.0,1749.0,8361.0,0.0,1.0,1.0,7.0,3.0,8.0,1277.0,7869.0,105.0,8504.0,183.0,1460.0,968.0,1460.0,384.0,498.0,144.0,8420.0,amazon-fire-tv-stick-4k
11809,24.0,20.0,8400.0,5651.0,1.0,7.0,6.0,3.0,8.0,12.0,7396.0,4839.0,13093.0,470.0,227.0,96.0,1460.0,2567.0,625.0,816.0,13019.0,423.0,amazon-fire-tv-stick-4k
11810,27.0,24.0,4388.0,6163.0,1.0,9.0,3.0,4.0,5.0,17.0,3204.0,5191.0,11589.0,407.0,227.0,96.0,1460.0,1460.0,631.0,610.0,11510.0,367.0,amazon-fire-tv-stick-4k
